item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
256508244327,46413,Type,required,FREE_TEXT,SINGLE,34,"Arc Welder | Butane Torch | Desoldering Pump | Electric Soldering Iron Kit | Electric Soldering Pump | Electrode","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256511081582,36120,"Mounting Type",recommended,FREE_TEXT,SINGLE,5,"Freestanding | Nailing | Pop Up | Semi-Freestanding | Vehicle Mount","GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Fast Cure Kit"
256511081582,36120,"Suitable For",recommended,FREE_TEXT,SINGLE,5,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Fast Cure Kit"
256513894850,116496,"Suitable For",recommended,FREE_TEXT,MULTI,5,"Clay | Foam | Polymer | Soap | Wax","Dual Sided 12pc Wax Clay Carving Pick Spatula Tool Set with Case Arts and Crafts"
256514435510,36120,"Number in Pack",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More Than 4","GEAR AID Tenacious Tape No-Sew Mini Repair Patches for Jackets, Tents 1.5""x2.5"""
256514435510,36120,"Mounting Type",recommended,FREE_TEXT,SINGLE,5,"Freestanding | Nailing | Pop Up | Semi-Freestanding | Vehicle Mount","GEAR AID Tenacious Tape No-Sew Mini Repair Patches for Jackets, Tents 1.5""x2.5"""
256514435542,36120,"Number in Pack",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More Than 4","GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Tent Fabric Kit"
256514435542,36120,"Mounting Type",recommended,FREE_TEXT,SINGLE,5,"Freestanding | Nailing | Pop Up | Semi-Freestanding | Vehicle Mount","GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Tent Fabric Kit"
256514435542,36120,"Suitable For",recommended,FREE_TEXT,SINGLE,5,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Tent Fabric Kit"
256515004658,36120,"Number in Pack",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More Than 4","GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz"
256515004658,36120,"Mounting Type",recommended,FREE_TEXT,SINGLE,5,"Freestanding | Nailing | Pop Up | Semi-Freestanding | Vehicle Mount","GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz"
256515004658,36120,"Suitable For",recommended,FREE_TEXT,SINGLE,5,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz"
256525915552,261068,"Transformer Faction",recommended,FREE_TEXT,SINGLE,5,"Autobot | Decepticon | Maximal | Predacon | Vehicon","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915570,36120,"Number in Pack",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More Than 4","Black Stretch Cord Utility Tie with Black Ball - 100 Pack"
256525915570,36120,"Mounting Type",recommended,FREE_TEXT,SINGLE,5,"Freestanding | Nailing | Pop Up | Semi-Freestanding | Vehicle Mount","Black Stretch Cord Utility Tie with Black Ball - 100 Pack"
256525915570,36120,"Suitable For",recommended,FREE_TEXT,SINGLE,5,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","Black Stretch Cord Utility Tie with Black Ball - 100 Pack"
256525915604,48818,"Number of Blades",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More than 4","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch"
256525915629,50382,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
256525915632,7306,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point"
256525915640,48818,"Number of Blades",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More than 4","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver"
256525915648,260207,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915660,50382,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915669,181409,"Top Type",recommended,FREE_TEXT,SINGLE,5,"Dispenser | Quick Release Lock | Screw Lock | Screw-on Lid | Stopper","Collapsible Water Storage Carrier with Handle 5 Gallon"
256525915678,181398,"Number in Pack",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More Than 4","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62"""
256525915678,181398,Pattern,recommended,FREE_TEXT,SINGLE,5,"Checked | Colorblock | Diamond | Floral | Geometric","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62"""
256525915688,87122,"Number of Dividers",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | 5","Black Drawstring Security Strings Bag with Stopper"
256525915696,260207,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915704,57209,"Handle Type",recommended,FREE_TEXT,SINGLE,5,"Short | Long | Extra Long | Mottler | Travel","Artist Painting Brushes Set Assorted Sizes 15pc"
256525915714,106984,"Operating Range",recommended,FREE_TEXT,SINGLE,5,"5 m | 10 m | 15 m | 20 m | 25 m","Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915747,178084,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Folding Pocket Knife Drop Point Blade with Pouch"
256525915800,7306,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","ASR Outdoor 8"" Eagle Head Pocket Knife"
256525915806,75236,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","ASR Outdoor 8"" Pocket Knife - Orange"
256525915807,3628,"Character Family",recommended,FREE_TEXT,SINGLE,5,"Dragon Ball Z | Gundam | Lost in Space | Minions | Pokémon","ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue"
256525915818,50382,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
256525915852,48818,"Number of Blades",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More than 4","ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
256525915855,50382,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
256525915863,42576,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
256525915865,168867,"Operating Range",recommended,FREE_TEXT,SINGLE,5,"5 m | 10 m | 15 m | 20 m | 25 m","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
256525915867,48818,"Number of Blades",recommended,FREE_TEXT,SINGLE,5,"1 | 2 | 3 | 4 | More than 4","ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter"
256525915882,75235,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch"
256525915902,75236,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Multi Function Stainless Steel Utility Pocket Knife w/ Carrying Pouch"
256526374819,45237,Size,recommended,FREE_TEXT,SINGLE,5,"S | M | L | XL | One Size","Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver"
256529646593,75235,"Blade Material",recommended,FREE_TEXT,MULTI,5,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","GEAR AID Buri Drop Point Knife with Sheath, 3"" Blade, Orange/Black"
256546386816,16037,"Operating Range",recommended,FREE_TEXT,SINGLE,5,"5 m | 10 m | 15 m | 20 m | 25 m","ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
256546395553,50382,Application,recommended,FREE_TEXT,MULTI,5,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
256110410273,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz"
256380454290,52373,Features,recommended,FREE_TEXT,MULTI,4,"Detachable | Emergency tool | LED | Multifunctional","GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors"
256380454290,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors"
256446183341,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz"
256446183412,259189,"Number of Recommended Coats",recommended,FREE_TEXT,SINGLE,4,"1 | 2 | 3 | 4","GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz"
256446183412,259189,"Base Material",recommended,FREE_TEXT,SINGLE,4,"Oil-Based | Shellac | Urethane | Water-Based","GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz"
256446183485,181398,"Suitable For",recommended,FREE_TEXT,SINGLE,4,"Backpacking | Beach | Camping | Swimming","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”"
256446183485,181398,Department,recommended,SELECTION_ONLY,SINGLE,4,"Men | Unisex Adults | Unisex Kids | Women","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”"
256462817275,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256468957823,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Survival Paracord Rope 100ft (10 Colors)"
256470598874,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256500167211,87133,"Surface Coating",recommended,FREE_TEXT,SINGLE,4,"Ceramic | Copper | Non-Stick | Stainless Steel","Camping Utensil Set Knife Fork Spoon"
256508244301,75669,"Seating Capacity",recommended,FREE_TEXT,SINGLE,4,"1 | 2 | 3 | 4","Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set"
256508244309,40587,Softness,recommended,FREE_TEXT,MULTI,4,"Soft | Extra Soft | Crisp | Extra Crisp","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
256508244309,40587,"Care Instructions",recommended,FREE_TEXT,MULTI,4,"Do Not Iron | Do Not Tumble Dry | Dry Clean Only | Machine Wash","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
256508244327,46413,"Power Source",recommended,FREE_TEXT,SINGLE,4,"Battery | Butane | Corded Electric | Propane","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256508244356,87100,Department,recommended,SELECTION_ONLY,MULTI,4,"Kids | Men | Unisex Adults | Women","Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244356,87100,R-Value,recommended,FREE_TEXT,SINGLE,4,"2-3.9 | 4-5.4 | 5.5 or More | Less Than 2","Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244360,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256508244362,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
256508244379,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
256508244410,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","Jumbo 6.5"" XL Carabiner Key Chain  - Purple"
256508244417,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk"
256508244430,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
256508244454,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size"
256508244456,28171,"Cut Type",recommended,FREE_TEXT,SINGLE,4,"Pinking | Scalloping | Serrated | Standard (Straight)","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
256508244457,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil"
256508244466,36114,"Suitable For",recommended,FREE_TEXT,SINGLE,4,"Backpacking | Camping | Hiking | Hunting","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256508244466,36114,Department,recommended,SELECTION_ONLY,MULTI,4,"Women | Men | Unisex Adults | Unisex Kids","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256508244509,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256508701447,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701474,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256509144739,178960,"Set Includes",recommended,FREE_TEXT,MULTI,4,"Case | Charge Cable | Nail Drill Bits Set | Sanding Bands","Sapphire Nail File Manicure Pedicure Tool Beauty and Personal Care"
256510041675,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green"
256510041680,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray"
256510041753,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz"
256510041773,118867,"System of Measurement",recommended,FREE_TEXT,MULTI,4,"Both | Imperial | Metric | Standard (SAE)","Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool"
256510041789,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510047585,112581,"Sensor Type",recommended,FREE_TEXT,SINGLE,4,"Light | Motion | Sound | Touch","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,Department,recommended,SELECTION_ONLY,MULTI,4,"Unisex Baby & Toddler | Kids | Teens | Adults","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,"Labels & Certifications",recommended,FREE_TEXT,MULTI,4,"CE Marking | Energy Efficient | Energy Saving | Energy Star","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047590,22700,"Main Purpose",recommended,FREE_TEXT,MULTI,4,"Deep Cleaning | Lubrication | Preservative | Rust Protection","24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
256510047607,22700,"Main Purpose",recommended,FREE_TEXT,MULTI,4,"Deep Cleaning | Lubrication | Preservative | Rust Protection","ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
256510047624,42266,"Power Source",recommended,FREE_TEXT,SINGLE,4,"Battery | Corded Electric | Gasoline | Hybrid","Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
256510047628,36109,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","GEAR AID Strap Tender for 1"" Webbing"
256510047684,67019,"Frame Style",recommended,FREE_TEXT,SINGLE,4,"Frameless | Full Frame | Goggles | Half Frame","Safety Goggles Eye Protection"
256510047693,183393,"Labels & Certifications",recommended,FREE_TEXT,MULTI,4,"CCC | CE | Energy Star | UL Wet Listed","Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047696,166126,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
256510047702,50816,"Rope Type",recommended,FREE_TEXT,SINGLE,4,"Dynamic Rope | Single Rope | Static Rope | Twin Rope","GEAR AID 550 Paracord and Carabiner 7 Strand Utility Camping, Reflective, 100 ft"
256510047704,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz"
256510047719,109492,"Hook Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Plastic | Stainless Steel | Steel","ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
256510047916,50816,"Rope Type",recommended,FREE_TEXT,SINGLE,4,"Dynamic Rope | Single Rope | Static Rope | Twin Rope","GEAR AID 550 Paracord and Carabiner 7 Strand Utility, Camping, Reflective, 30 ft"
256510047954,183394,"Labels & Certifications",recommended,FREE_TEXT,MULTI,4,"CCC | CE | Energy Star | UL Wet Listed","Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256510047956,50816,"Rope Type",recommended,FREE_TEXT,SINGLE,4,"Dynamic Rope | Single Rope | Static Rope | Twin Rope","GEAR AID 325 Paracord and Carabiner, 3mm Utility Cord for Camping & Hiking, 50ft"
256510047966,43504,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,4,"Two-Piece | Three-Piece | Four-Piece | Five-Piece","100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047966,43504,"Number of Compartments",recommended,FREE_TEXT,SINGLE,4,"1 | 2 | 3 | 4","100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047992,181398,"Suitable For",recommended,FREE_TEXT,SINGLE,4,"Backpacking | Beach | Camping | Swimming","GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
256510047992,181398,Department,recommended,SELECTION_ONLY,SINGLE,4,"Men | Unisex Adults | Unisex Kids | Women","GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
256510048002,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048011,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","GEAR AID Ellipse Cord Locks, Black, Orange"
256510048012,181412,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket"
256510048021,20688,"Character Family",recommended,FREE_TEXT,SINGLE,4,"101 Dalmatians | Spider-Man | Sports | Star Wars","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
256510048021,20688,"Wood Tone",recommended,FREE_TEXT,SINGLE,4,"Dark Brown Wood | Light Yellow Wood | Medium Brown Wood | Red Wood","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
256510048023,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048040,177876,Features,recommended,FREE_TEXT,MULTI,4,"Scent Control | Snakeproof | Thermal/Insulated | Uninsulated","GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz"
256510048042,181414,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Hiking Companion Whistles Emergency Survival Tools 105 dB Rating"
256510048070,36109,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","GEAR AID Dual Snap Bar Buckle, 1"", Black"
256510048102,106984,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256510048102,106984,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256510608071,27362,Gender,recommended,FREE_TEXT,SINGLE,4,"Men | Women | Kids' | Unisex","GEAR AID Aquaseal UV Adhesive for Instant Wader and Drysuit Repair, 0.25 oz"
256525915552,261068,"Autograph Authentication",recommended,SELECTION_ONLY,SINGLE,4,"Beckett Authentication Services (BAS) | James Spence Authentication (JSA) | Professional Sports Authenticator (PSA) | Upper Deck","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915648,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915653,158746,"Age Level",recommended,SELECTION_ONLY,SINGLE,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,"
256525915668,28171,"Cut Type",recommended,FREE_TEXT,SINGLE,4,"Pinking | Scalloping | Serrated | Standard (Straight)","Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
256525915678,181398,"Suitable For",recommended,FREE_TEXT,SINGLE,4,"Backpacking | Beach | Camping | Swimming","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62"""
256525915678,181398,Department,recommended,SELECTION_ONLY,SINGLE,4,"Men | Unisex Adults | Unisex Kids | Women","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62"""
256525915681,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet"
256525915688,87122,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","Black Drawstring Security Strings Bag with Stopper"
256525915695,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each"
256525915696,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915709,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Barbie Gold Star Earrings"
256525915714,106984,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915714,106984,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915723,28171,"Cut Type",recommended,FREE_TEXT,SINGLE,4,"Pinking | Scalloping | Serrated | Standard (Straight)","Tailors Stork Craft Scissors Straight Sharp Tip - 3.5 inch"
256525915731,122838,"Material Cut",recommended,FREE_TEXT,MULTI,4,"Cement | Concrete | Masonry/Block | Multi-Purpose","SE DH09HS Diamond Hole Saw Set (10 Pc.)"
256525915734,159091,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor Green Glow Sticks - 3 Pack"
256525915737,122838,"Material Cut",recommended,FREE_TEXT,MULTI,4,"Cement | Concrete | Masonry/Block | Multi-Purpose","2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm"
256525915740,87133,"Surface Coating",recommended,FREE_TEXT,SINGLE,4,"Ceramic | Copper | Non-Stick | Stainless Steel","ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set"
256525915745,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Disney Princess Girls Deluxe Hair Accessory Backpack Set - Pink"
256525915802,122838,"Material Cut",recommended,FREE_TEXT,MULTI,4,"Cement | Concrete | Masonry/Block | Multi-Purpose","Premium Jewelers Saw Blades 0/4 Size - 144pc Set"
256525915808,66826,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Axe | Knife | Multi-Tool | Saw","Small Field Knife Pocket Fishing Tackle Box Grooved Angle Sharpening Stone"
256525915822,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915827,181042,"Pest Type",recommended,FREE_TEXT,MULTI,4,"Cockroach | Fly | Mosquito | Wasp","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915827,181042,"Power Source",recommended,FREE_TEXT,SINGLE,4,"Battery | Electric | Solar | USB","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
