numeric_id,title,old_product_type,new_product_type,old_seo_description,new_seo_description,new_desc_chars,old_image_alt,new_image_alt,image_alt_changed,weak_source,status
9882392428844,"7.5 Inch Drop Point Fixed Blade Knife with Finger Hole with Spin Bearings and Sheath, Brown",Survival/Camping,Survival/Camping,,"7.5-inch drop-point fixed blade knife with a spinning finger-hole bearing and sheath. Lightweight precision cutter for EDC, camping, hunting, and bug-out kits.",159,"ball bearing spin knife for tricks small blade utility","7.5-inch brown drop-point fixed blade knife with a spinning finger hole and sheath.",1,0,ok
9883653177644,"6.25 Inch 440 Stainless Steel Mini Clip Point Fixed Blade Pocket Knife (2 Colors)",Survival/Camping,Survival/Camping,,"Compact 6.25-inch clip-point fixed blade pocket knife in 440 stainless. A dependable everyday-carry knife for camping and hunting, in brown, blue, or green.",156,"two small knives in their sheaths mini huntsman knife","6.25-inch 440 stainless mini clip-point fixed blade pocket knife.",1,0,ok
9883932754220,"Portable Telescoping Collapsible Stool with Carry Handle Outdoor Camping Gear, Black (17.75 Inch Fully Extended)",Survival/Camping,Survival/Camping,,"Telescoping 17.75-inch collapsible camping stool that folds flat with a carry handle. Take a seat anywhere, camping, fishing, or gold panning.",142,"Collapsible Stool telescope stool camping hiking or lounge","Black telescoping collapsible camping stool with a carry handle, 17.75 inches extended.",1,0,ok
9892036575532,"Stainless Steel Coffee Mug with Collapsible Handles Camping Essentials (2 Sizes)",Survival/Camping,Survival/Camping,,"304 stainless steel camping coffee mug with collapsible handles, in 12oz or 22oz. Keeps campfire coffee, cocoa, or tea ready for the trail. Folds flat to pack.",159,"collapsible cofee mug camping hook on compatible","Stainless steel camping coffee mug with collapsible handles, in two sizes.",1,0,ok
9892051288364,"11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Classic Speckled Blue",Survival/Camping,Survival/Camping,,"11.75oz enamel and stainless steel camping mug in classic speckled blue. Holds hot or cold drinks, soup, or stew for the campsite, RV, or backpacking trips.",156,"steel camping coffee mug essentials for coffee and hot chocolate","11.75oz speckled blue enamel and stainless steel camping coffee mug.",1,0,ok
9892955554092,"16 Inch Everyday Carry Travel Tool or Duffel Bag, Black",Survival/Camping,Survival/Camping,,"Packable 16-inch polyester duffel bag for everyday carry, travel, or tools. Foldable, machine washable, and durable with a minimalist black design.",147,,"Black packable 16-inch polyester everyday-carry travel and tool duffel bag.",1,0,ok
9919285690668,"Collapsible Camping Lanterns (Black or Grey)",Survival/Camping,Survival/Camping,,"Collapsible camping lantern with 360-degree COB lighting for bright, even light at camp, on the road, or in a power outage. Batteries preinstalled.",147,"Camping Lantern night light for campers","Collapsible COB camping lantern in black or grey for 360-degree light.",1,0,ok
9930931896620,"12 Inch Full Tang Steel Axe Hatchet with Gut Hook Hex Holes Paracord Handle and Sheath, Black",Survival/Camping,Survival/Camping,,"12-inch full-tang high-carbon steel hatchet with a razor blade, gut hook, and paracord-wrapped handle. Compact, sheathed cutting power for camping and survival.",160,"hatchet axe multi tool","12-inch black full-tang steel axe hatchet with a gut hook and paracord handle, with sheath.",1,0,ok
9978779468076,"13pc Creekside Gold Panning Kit with Drawstring Backpack and Mini Classifiers","Gold Panning","Gold Panning",,"Lightweight 13-piece creekside gold panning kit with mini classifiers in a drawstring backpack. Hike to any river or creek and start panning.",141,"Mini Classifier Gold Panning Kit Gold Prospecting equipment","13-piece creekside gold panning kit with mini classifiers and a drawstring backpack.",1,0,ok
9979838169388,"7 Inch Folding Tactical Pocket Knife with Drop Point 440 Stainless Steel Blade, Black",Survival/Camping,Survival/Camping,,"7-inch folding tactical pocket knife with a 3-inch drop-point blade in matte black 440 stainless. A slim everyday-carry knife for hiking, camping, and fishing.",159,"Simple Pocket Knife Black Flip Knife","7-inch black folding tactical pocket knife with a drop-point 440 stainless blade.",1,0,ok
9983056183596,"200ft High Visibility Marking Ribbon, Flagging Tape Backpacking Safety Hiking Gear (Assorted Colors)",Survival/Camping,Survival/Camping,,"200 feet of 1-inch high-visibility PVC flagging ribbon for marking trails and campsites, in red, orange, yellow, green, or pink. Tear-friendly PVC tape.",152,"multi-color flagging tape or marking tape","200-foot roll of high-visibility PVC marking ribbon for trails and campsites.",1,0,ok
9994170827052,"14pc Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens (3 Colors)","Gold Panning","Gold Panning",,"All-in-one 14-piece gold panning kit with classifier screens in a 30L rucksack. Built for remote terrain, hike to any river and recover gold, beginner to pro.",158,"Gold Panning gear set with green buckets, backpack, and other tools on a white background","14-piece gold panning kit with classifier screens in a 30L rucksack for remote terrain.",1,0,ok
10003820839212,"16pc Gold Prospecting Equipment Essentials Field Kit with Classifier Screens","Gold Panning","Gold Panning",,"Field-ready 16-piece gold prospecting kit with classifier screens covering all the basics. Classify, pan, and recover gold at remote creeks or claim sites.",155,"3 classifier set with 14 inch gold pan, 12 inch gold pan, and 10 inch gold pan. Single riffle and dual riffle pans","16-piece gold prospecting field kit with classifier screens and recovery tools.",1,0,ok
10006911058220,"20pc Complete Gold Panning Kit with 50 Inch Folding Sluice Box and 5 Gallon Bucket (3 Colors)","Gold Panning","Gold Panning",,"Complete 20-piece gold panning kit with a 50-inch folding sluice box and 5-gallon bucket. Dig, classify, pan, sluice, and recover gold from start to finish.",156,"Gold Panning Kit with 5 gallon bucket and sluice box","20-piece gold panning kit with a 50-inch folding sluice box and a 5-gallon bucket.",1,0,ok
10006929572140,"10pc Fine Gold Recovery Pocket Prospecting Kit in Clear Waterproof Container","Gold Panning","Gold Panning",,"Pocket-sized 10-piece fine gold recovery kit in a clear waterproof O-ring case. Extract, assess, and store gold flakes, nuggets, and gems on the go.",148,"Small Pocket Gold Panning Collection Kit waterproof and sealed shut","10-piece fine gold recovery pocket kit in a clear waterproof container.",1,0,ok
10013731029292,"PARALACE 550 Paracord Shoelaces for Hiking Boots and Shoes, 1 Pair (4 Colors) (5 Lengths)",Survival/Camping,Survival/Camping,,"ParaLace 550 paracord shoelaces for hiking boots, rugged weatherproof laces that double as survival cord. In five colors and 45 to 81-inch lengths.",147,"Set of Paralace boot laces in black, beige, and green on a white background","Pair of 550 paracord shoelaces for hiking boots, in assorted colors and lengths.",1,0,ok
10016120537388,"Universal Fit Survival 550 Paracord Belt with Stainless Steel Buckle, 52 inch",Survival/Camping,Survival/Camping,,"550 paracord survival belt with a stainless steel buckle, holding over 100 feet of cordage around your waist. Wearable emergency gear, universal 52-inch fit.",157,"Three paracord belts in green, brown, and black with metal buckles on a white background.","52-inch survival 550 paracord belt with a stainless steel buckle.",1,0,ok
10017172390188,"Full Magnesium Body Fire Starter Survival Tool with Striker",Survival/Camping,Survival/Camping,,"Full magnesium-body fire starter with a striker on a keychain. Shave shavings and throw a spark for instant flame, compact survival gear for the backcountry.",157,"Flint and Steel Fire starter Silver Classic Fire striker with keychain","Full magnesium-body fire starter survival tool with a striker on a keychain.",1,0,ok
10027574034732,"14 Inch Metal Detecting Sand Scoop with Coin Probe (3 Colors)","Metal Detecting","Metal Detecting",,"14-inch metal detecting sand scoop with a built-in coin probe and ergonomic handle. Dig and sift sand, dirt, and gravel faster, great for beginners and pros.",157,"Metal detector wand with classifying trowel for sifting through dirt and rock","14-inch metal detecting sand scoop with a built-in coin probe.",1,0,ok
10038582280492,"Orange Heavy Duty ABS Plastic Tent Stakes Ground Anchor Camping Essentials",Survival/Camping,Survival/Camping,"High visibility orange tent stakes buy in bulk option for anchoring tents or canopies. Anti rust tent pegs","Heavy-duty orange ABS plastic tent stakes with pointed tips and stringing eyelets, in 11-inch and 16-inch lengths. High-visibility anchors for tents and tarps.",159,"Heavy Duty Plastic Tent Stakes camping essentials","Orange heavy-duty ABS plastic tent stakes with pointed tips and stringing eyelets.",1,0,ok
10049578107180,"Serrated Digger Beach Combing Metal Detector Accessories Backpack Kit, 22 Piece","Metal Detecting","Metal Detecting",,"22-piece beach metal detecting kit with a sand scoop, serrated digger, collapsible bucket, and 30L backpack. A complete beach-combing set for treasure hunters.",159,"Backpack with camping gear including a bucket, tools, and bottles on a white background","22-piece beach metal detecting kit with a sand scoop, digger, bucket, and 30L backpack.",1,0,ok
10049578959148,"20pc Beach Combing Metal Detector Gold Panning Kit with Serrated Digger","Metal Detecting","Metal Detecting",,"20-piece beach digging and gold panning kit with a serrated digger and recovery tools. From gold to glass vials, a complete set for beach hunting.",146,,"20-piece beach combing metal detecting and gold panning kit with a serrated digger.",1,0,ok
10068970799404,"304 Stainless Steel Flask Funnel Camping Gear (1-1/2 Inch Diameter with 3/8 Inch Spout)",Survival/Camping,Survival/Camping,,"304 stainless steel flask funnel with a 1.5-inch mouth and 3/8-inch spout for mess-free pouring into flasks, jars, and bottles. Compact camping and EDC gear.",157,"Stainless steel funnel on a white background","304 stainless steel flask funnel with a 3/8-inch spout for mess-free pouring.",1,0,ok
10068971356460,"4 in 1 Hand Crank Emergency AM/FM Weather Radio, Flashlight, Power Bank, Alarm Siren for Camping Gear and Survival Kits",Survival/Camping,Survival/Camping,,"4-in-1 hand crank emergency radio with AM/FM weather bands, a flashlight, power bank, and siren. Stay informed and powered during outages or off-grid camping.",158,"4-in-1 Emergency packaging with features and specifications on a white background","4-in-1 hand crank emergency radio with a flashlight, power bank, and siren.",1,0,ok
10068972994860,"6oz Brushed 201 Stainless Steel and Chrome Screw Top Portable Pocket Flask",Survival/Camping,Survival/Camping,,"6oz brushed 201 stainless steel hip flask with a secure screw top. Slim, rust-resistant, and pocket-sized to carry your favorite drink camping or on the trail.",159,"Stainless Steel Hip Flask 6oz with brushed finish and screw top lid","6oz brushed stainless steel and chrome screw-top pocket hip flask.",1,0,ok
10069016609068,"8oz Brushed 201 Stainless Steel and Chrome Screw Top Portable Pocket Flask",Survival/Camping,Survival/Camping,,"8oz brushed 201 stainless steel hip flask with a secure screw top. Slim, rust-resistant, and pocket-sized to carry your favorite drink camping or on the trail.",159,"Stainless steel flask on a white background","8oz brushed stainless steel and chrome screw-top pocket hip flask.",1,0,ok
10069742944556,"3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors)",Survival/Camping,Survival/Camping,,"3-inch locking aluminum carabiner with a screw-lock gate to keep gear secure. Lightweight EDC clip for camping and hiking, in black, olive green, or silver.",156,"Three carabiners in green, black, and silver on a white background","3-inch locking aluminum carabiner clip for camping, hiking, and EDC.",1,0,ok
10069756018988,"5lb Navy Blue Wool Blanket Camping Survival Gear, 64 x 84 Inches (70% Wool, 30% Synthetic)",Survival/Camping,Survival/Camping,,"Navy blue 5lb wool blend camping blanket, 64 x 84-inch, for warmth in any emergency. A heavy-duty 70% wool layer for camping, survival, and cold nights.",152,"Folded navy blanket with orange stitching on a white background","Navy blue 5lb wool blend camping blanket, 64 x 84 inches, for warmth.",1,0,ok
10069811331372,"2pc Stainless Steel Flask and Funnel Set for Hiking Camping Outdoor Gear GIft Set (2 Sizes)",Survival/Camping,Survival/Camping,,"Stainless steel flask and funnel gift set with a 6oz or 8oz hip flask and a matching funnel for mess-free filling. Rust-resistant and pocket-ready for outdoors.",160,"Stainless steel flask with funnel on a white background","2-piece stainless steel hip flask and funnel gift set for hiking and camping.",1,0,ok
10095730983212,"Compact 50 Lumens Mini Zipper Light with Keychain, Camping Hiking EDC Survival Gear",Survival/Camping,Survival/Camping,,"Compact 50-lumen rechargeable mini zipper light with a keychain clip. USB-charged for 90 minutes of run time, a packable EDC light for camping and hiking.",154,,"Compact 50-lumen rechargeable mini zipper light with a keychain clip.",1,0,ok
10099746996524,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,Survival/Camping,,"Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",155,,"Wildlife collector hunting knife with a decorative animal-head pommel and scabbard.",1,0,ok
10099787170092,"8 Inch American Back Lock Folding Pocket Knife (2 Styles)",Survival/Camping,Survival/Camping,,"8-inch back-lock folding pocket knife with a 3-inch steel blade and a patriotic bald eagle and American flag handle. A collectible everyday-carry knife.",152,,"8-inch American back-lock folding pocket knife with a bald eagle and flag handle.",1,0,ok
10099832357164,"Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles)",Survival/Camping,Survival/Camping,,"Bowie-style collector hunting knife with a clip-point stainless blade, cross-guard, and full-color wild animal graphic. Includes a matching sheath.",147,,"Bowie-style collector fixed blade hunting knife with an animal-head pommel and sheath.",1,0,ok
10099850772780,"Non-Metallic Zirconia Ceramic Mini Survival Razor Blade, Wear-Resistant and Non-Dulling",Survival/Camping,Survival/Camping,,"Non-metallic zirconia ceramic survival razor blade that stays sharp and resists wear. Low-profile and lightweight for discreet everyday carry and survival kits.",160,,"Non-metallic zirconia ceramic mini survival razor blade for everyday carry.",1,0,ok
10099858768172,"Mini Folding Ceramic Razor Blade Survival Tool EDC Gear",Survival/Camping,Survival/Camping,,"Mini folding ceramic razor blade with a flip-out design and a long-lasting zirconia edge. Lightweight and discreet for SERE, survival, and everyday-carry kits.",159,,"Mini folding ceramic razor blade survival tool for EDC and survival kits.",1,0,ok
10100504035628,"Mini Logo EDC Small Pocket Knife Multitool (4 Colors)",Survival/Camping,Survival/Camping,,"Mini EDC multitool pocket knife with a blade, scissors, tweezers, nail file, and keyring. Just 2.25-inch closed for camping and everyday carry.",143,,"Mini EDC pocket knife multitool with a blade, scissors, tweezers, and keyring.",1,0,ok
10101810626860,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Survival/Camping,Survival/Camping,,"6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",160,,"6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings.",1,0,ok
10157710999852,"Kids 8X High-Res Optics Compact Binoculars Outdoor Travel Gift with Lanyard, Blue",Survival/Camping,Survival/Camping,,"Kids 8X compact binoculars, shockproof and lightweight for ages 3-12. Crystal-clear optics for birdwatching, hiking, and stargazing, with a lanyard.",148,,"Blue kids 8X compact binoculars with a lanyard for outdoor exploration.",1,0,ok
10158773862700,"First Aid Kit in Plastic Waterproof Case Survival Gear Emergency Preparedness Item, 50pc",Survival/Camping,Survival/Camping,,"50-piece first aid kit in a waterproof plastic case for emergencies on the trail or at home. Treat cuts, scrapes, and injuries fast wherever you are.",149,,"50-piece first aid kit in a waterproof plastic case for emergencies.",1,0,ok
10165489860908,"10 Inch Triple Riffle Gold Pan Gold Prospecting Equipment, Green","Gold Panning","Gold Panning",,"10-inch triple-riffle gold pan with three riffle zones for better gravity separation. Captures fine gold, flakes, and small nuggets fast, in green.",147,,"Green 10-inch triple-riffle gold pan for capturing fine gold and nuggets.",1,0,ok
10165513879852,"10 Inch Bottom Dual Riffle Gold Pan Gold Prospecting Equipment, Green","Gold Panning","Gold Panning",,"10-inch dual-riffle gold pan with deep side-wall riffles and micro bottom riffles to catch both nuggets and fine gold. Lightweight high-impact plastic in green.",160,,"Green 10-inch dual-riffle gold pan with deep side and micro bottom riffles.",1,0,ok
10169362415916,"Dual Grit Knife Blade Sharpening Stones, 120/240 (2 Sizes)",Survival/Camping,Survival/Camping,,"Dual-grit 120/240 sharpening stone that brings dull blades back to razor sharpness. Works on camping knives and tools, in 6-inch and 8-inch sizes.",146,,"Dual-grit 120/240 knife and tool sharpening stone, in two sizes.",1,0,ok
10246630015276,"Weather Resistant Nylon Rock Hounding Equipment Tool Bag with Shoulder Strap (18 x 8.5 x 11 inches)","Rock Hounding","Rock Hounding",,"Weather-resistant nylon rock hounding tool bag with 13 pockets, top handles, and a shoulder strap. Keeps tools, maps, and finds organized for the field.",152,,"Weather-resistant nylon rock hounding tool bag with 13 pockets and a shoulder strap.",1,0,ok
10246633947436,"4pc Premium Quality Aluminum Eye Loupe Set for Rock Hounding Geology Gold Prospecting (2.5X 5X 7.5X 10X)","Rock Hounding","Rock Hounding",,"4-piece aluminum loupe set with 2.5X, 5X, 7.5X, and 10X magnification for inspecting rocks, minerals, fossils, and gold. A field essential for rock hounds.",155,,"4-piece aluminum eye loupe set with 2.5X to 10X magnification for rock hounding.",1,0,ok
10246636929324,"20pc Complete Aluminum Storage Container Set for Rock Hounding Gold Prospecting Gemstones Geology","Rock Hounding","Rock Hounding",,"20-piece aluminum storage container set for rock hounding and gold panning. Lightweight metal tins to safely store gold flakes, gemstones, and small specimens.",159,,"20-piece aluminum storage container set for gold flakes, gemstones, and specimens.",1,0,ok
10246948356396,"3000 Lumen 5-Stage Rechargeable Flashlight with Adjustable Beam and SOS Mode Camping Gear, 7.5 Inches",Survival/Camping,Survival/Camping,,"3000-lumen rechargeable LED flashlight with a 3300-foot beam, five modes, adjustable zoom, and SOS. A 7.5-inch powerhouse for camping, hiking, and prospecting.",159,,"7.5-inch 3000-lumen rechargeable LED flashlight with an adjustable beam and SOS mode.",1,0,ok
10246952878380,"2000 Lumen 5-Stage Rechargeable Flashlight with Adjustable Beam and SOS Mode Camping Gear, 7.5 Inches",Survival/Camping,Survival/Camping,,"2000-lumen rechargeable LED flashlight with five modes, an adjustable beam, and SOS. A compact 7.5-inch light for camping, hiking, and prospecting.",147,,"7.5-inch 2000-lumen rechargeable LED flashlight with an adjustable beam and SOS mode.",1,0,ok
10246957728044,"Mini Stick On LED Lights 6 Pack Battery Operated Puck Lights with Magnet and Adhesive for Camping Gear RV Tool Boxes",Survival/Camping,Survival/Camping,,"6-pack of battery-powered mini stick-on LED puck lights with magnets and adhesive. Add bright light to camping gear, RVs, tool boxes, closets, and vehicles.",156,,"6-pack of battery-powered mini stick-on LED puck lights with magnets and adhesive.",1,0,ok
10251979817260,"Waterproof Pocket Notebook All Weather Field Notes Journal (50 Sheets with Pencil)",Survival/Camping,Survival/Camping,,"Waterproof pocket notebook with 50 tear-resistant sheets and a pencil for all-weather field notes. Compact and rugged for adventurers and outdoor professionals.",160,,"Waterproof pocket notebook with 50 tear-resistant sheets and a pencil.",1,0,ok
10251985387820,"Stainless Steel Signaling Mirror - Emergency Survival Mirror for Hiking, Camping & Outdoor Safety",Survival/Camping,Survival/Camping,,"Stainless steel emergency signaling mirror that reflects sunlight to signal rescuers or aircraft over long distances. Lightweight, durable survival gear.",153,,"Stainless steel emergency signaling mirror for outdoor safety and rescue signaling.",1,0,ok
10251991187756,"Waterproof Emergency Rain Poncho Lightweight Camping & Hiking Rain Protection (Clear, 1pk)",Survival/Camping,Survival/Camping,,"Lightweight clear emergency rain poncho that packs small for quick protection. Slip it on while hiking, at outdoor events, or camping when the weather turns.",157,,"Clear lightweight emergency rain poncho for camping and hiking.",1,0,ok
10252002165036,"2 Person Emergency Survival Shelter Lightweight Reflective Waterproof Tent",Survival/Camping,Survival/Camping,,"Two-person emergency survival shelter that reflects body heat and blocks wind, rain, and cold. Lightweight and waterproof for backcountry hikes.",144,,"Two-person reflective waterproof emergency survival shelter tent.",1,0,ok
10252005343532,"Reusable Thermal Mylar Emergency Blanket Sleeping Bag Bivvy Sack 40um Thickness",Survival/Camping,Survival/Camping,,"Reusable Mylar emergency sleeping bag bivvy with 40um thickness that traps body heat. Stay warm and dry against rain, snow, and wind in any survival kit.",153,,"Reusable Mylar thermal emergency blanket sleeping bag bivvy, 40um thick.",1,0,ok
10253890748716,"5 Gallon Collapsible Water Container Portable Camping & Emergency Water Storage",Survival/Camping,Survival/Camping,,"5-gallon collapsible water container that folds flat to pack small. Store and carry water for camping, emergencies, and outdoor trips, then collapse it away.",157,,"5-gallon collapsible water container for camping and emergency water storage.",1,0,ok
10253903167788,"Natural Citronella Mosquito Repellent Bracelet Wrist Band (4 Colors)",Survival/Camping,Survival/Camping,,"Natural citronella mosquito repellent bracelet with essential oils to keep bugs away. Non-toxic, waterproof, and one-size coil design for camping.",146,,"Natural citronella mosquito repellent bracelet wristband, in assorted colors.",1,0,ok
10253919387948,"19L Everyday Front Griptape Backpack with Padded Shoulder Straps, Green/Blue",Survival/Camping,Survival/Camping,,"19L everyday backpack in water-resistant 600D polyester with dual front pockets and padded straps. A 17-inch day pack for travel, school, and weekend trips.",156,,"19L everyday backpack in green and blue with padded shoulder straps.",1,0,ok
10264366874924,"1pc Stainless Steel Gold Prospecting Carabiner Keychain, Lightweight Durable EDC Key Holder with Split Ring (2 Styles)","Gold Panning","Gold Panning",,"Stainless steel carabiner keychain with a gold-prospecting silhouette and split ring. A lightweight, durable EDC key holder for gold panning fans.",146,,"Stainless steel gold-prospecting carabiner keychain with a split ring.",1,0,ok
10314358030636,"Mosquito Net with Mounting Kit Travel Camping Essentials Outdoor Canopy, 94.5 Inches",Survival/Camping,Survival/Camping,,"Fine-mesh round mosquito net canopy with a mounting kit for camping, travel, and home. A 131-inch diameter keeps bugs off most beds for restful nights outdoors.",160,,"Fine-mesh round mosquito net canopy with a mounting kit for camping and travel.",1,0,ok
