item_id,sku,category_id,aspect,current_value,verdict,suggested_value,certainty,status,reason
235534435224,UNV-STANDARDFITISSUELAW-2,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235578359942,NPT-STK440SS-3PC-6-SLVR,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
364909875082,UPD-ARMFLOATS-BANZAI-KPL,145993,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
126448866212,4SN-VASELINE-LIPTHER-COCOABUTTER-1PK,36870,Type,"Not Available",suspect,"Lip Balm",75,ok,"'Not Available' placeholder; lip balm/therapy product"
364858699591,COLLAPSIBLE-WATER-CARRIER-3-75-GALLON,181409,Volume,"Not Available",suspect,,70,no_suggestion,"'Not Available' placeholder; title states 3.75 Gallon"
126448866471,4SN-VASELINE-LIPTHER-48268-BUN,36870,Type,"Not Available",suspect,"Lip Balm",75,ok,"'Not Available' placeholder; lip balm product"
126450542814,UPD-CHRBP-BACKPACK-PARENT,260988,"Character Family","Officially Licensed",suspect,,80,no_suggestion,"'Officially Licensed' is not a character family"
126450542814,UPD-CHRBP-BACKPACK-PARENT,260988,Character,"Officially Licensed",suspect,,80,no_suggestion,"'Officially Licensed' is not a character"
364862486761,SON-CMHN-ONE-CM,65965,Features,"UNIVERSAL UNISEX  FIT: One size fits most all; non",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
363556924795,SHM-ATNMCRB-SML-BLCK-2PK,181415,Style,"Escape Knife",suspect,,30,no_suggestion,"'Escape Knife' style does not match a razor blade product"
235539278220,4SN-DOVEHANDSOAP-PNK-WAL-NOVAR,180924,Features,"#1 DERMATOLOGIST RECOMMENDED: Every day, our skin",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
126501503524,SON-DRYBOX-BLK,181390,Features,"ASR Outdoor",suspect,,25,no_suggestion,"'ASR Outdoor' is a brand name, not a feature description"
235227727519,SON-UTCHDF-10-WDN-IR-TT,39730,"Hammer Style",Ball-Peen,suspect,,30,no_suggestion,"'Ball-Peen' does not match a dual-face chasing hammer"
126453713695,ASR-AOCSK-BUN-30PC-8X5-ASSRTD-BNDL,181415,Features,"McNett Outgo Microfiber Towel; 20"" x 40""; Holds 7X",suspect,,30,no_suggestion,"Features text describes a towel, unrelated to a survival kit"
235450751834,SON-550PARACORD-100FT-GLOGRN-IR-TT,181413,Features,"HEAVY-DUTY NYLON PARACORD - ASR Outdoor parachute",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
364760331441,SON-OTRSCMP-STD-YLLW,36114,Features,"INSULATED FOAM SLEEPING PAD - Made with EVA foam",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
126505506359,4SN-CINCHBAG-YODA-2PC-BUN,260988,"Character Family","Officially Licensed",suspect,,30,no_suggestion,"'Officially Licensed' is a placeholder, not a real character family"
126505506359,4SN-CINCHBAG-YODA-2PC-BUN,260988,Character,"Officially Licensed",suspect,"Baby Yoda",70,ok,"Title indicates Baby Yoda; 'Officially Licensed' is a placeholder"
126505506359,4SN-CINCHBAG-YODA-2PC-BUN,260988,Features,"Officially Licensed",suspect,,25,no_suggestion,"'Officially Licensed' is a placeholder, not a real feature"
364705553974,MCN-TENACIOUSTAPE-PARENT,36120,"Mounting Type",Freestanding,suspect,,25,no_suggestion,"'Freestanding' does not apply to a repair tape product"
126505662839,SON-UVBLACKLIGHT-BLK,16037,Features,"2 in 1 Portable Black Light - Super Bright White",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
364869811859,UPD-ARMFLOATS-BANZAI,145993,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235499239928,UNV-STANDARDFITISSUELAW-5,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235546013987,LST-FAIRYTEASET-PNK,19171,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235546014012,LST-FORESTTEASET-PINK,19171,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235547635892,LST-FORESTTEASET-BLU,19171,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
125999834797,SHM-ATNMCRB-SML-BLCK1,181415,Type,"Survival Kit",suspect,,35,no_suggestion,"'Survival Kit' does not match a single razor blade product"
125999834797,SHM-ATNMCRB-SML-BLCK1,181415,Style,"Escape Knife",suspect,,30,no_suggestion,"'Escape Knife' does not match a razor blade product"
235240675875,SON-UAGBCKE-SML-BRSS,261610,Type,"Master Clock",suspect,,40,no_suggestion,"'Master Clock' does not match a winding key product"
235240675875,SON-UAGBCKE-SML-BRSS,261610,Brand,Clock,suspect,,25,no_suggestion,"'Clock' is not a real brand name"
235548997300,HWK-10POCKETTOOLBELT-PARENT-TT,42362,Type,"Tool Belt",suspect,"Tool Pouch",80,ok,"Title says 'Tool Pouch', not a tool belt"
126415790575,ASR-WDACS-BUN-3PC-MED-BNDL,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
126470733996,4SN-DOVEHANDSOAP-PARENT,180924,Type,Exfoliant,suspect,,40,no_suggestion,"'Exfoliant' does not match a beauty bar hand soap"
126421703850,SON-NECKKNIFE-BLU,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
364835511265,NPT-135CKWAEFSAH-135-2,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
126476748263,LST-SPACEGUN-RF300-BLU,158749,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
126428136149,NPT-DROPPOINTKNIFE-PARENT,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857864,DLT-JUMBO-PLAYINGCARDS-HATCHIMALS,166571,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857876,LST-KPL-TOOLBOXTOY-YLW-XC930A,2646,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345056379,NPT-DEERKNIFE-BLACK,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345056402,NPT-10INDAMASKNF-PAERENT,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345056416,LST-SPACEGUN-RF300-GRNBLU-2PK,158749,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345056442,NPT-MINIKEYCHAINKNIFE-PARENT,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879935271,SHM-SHK-175-SLVR,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879935275,UPD-PRINCESSHAIRBACKPACK-SM,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879935276,LST-PPECRG-LG-GRN-3,19181,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879935312,LST-ROBOTDINO-GRN-Y333-11,19170,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879935321,NPT-11INHUNTINGKNIFE-RW,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389878157,LST-SPCBLSTBAG-GRN-BUN,19181,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345069135,UPD-MINCHARMRING-PNK,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235523607549,NPT-HUNTKNF-AMWOLF-PARENT,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
235917170385,EVR-ASRO-21LDUFFLEBAG-BLK,52357,Features,"CLASSIC MATTE BLACK COLOR - Suitable for Most",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
126486323016,HWK-TT-LGLEATHERTB-BROWN,42362,Features,"13 COMPARTMENT TOOL BELT: Featuring high quality",suspect,,25,no_suggestion,"Features text is truncated mid-sentence"
364846782864,EVR-CANVAS-BACKPACK-PARENT,181379,Type,"Shoulder Bag",suspect,Backpack,60,ok,"Title/category indicate this is a backpack/rucksack, not a shoulder bag"
